cod_apo,regiao,ano_modelo,tipo_franq,val_franq,is_casco,utilizacao,clas_bonus,perc_bonus,sexo,idade_condutor,exposicao,pre_casco,n_sinistros,valor_sinistro
215625842,01,2012,1,1248,22800,0,5,30,M,62.17385352498289,0.432580424366872,492,0,0
160346483,01,2007,2,1525,17327,2,1,0,F,62.72689938398357,0.47638603696098564,687,0,0
111535185,01,2016,1,4398,91105,2,1,0,M,44.780287474332646,0.31485284052019163,1118,0,0
241545515,01,2014,1,1925,26110,2,1,10,F,30.127310061601644,0.35592060232717315,858,0,0
287607530,01,2013,1,4399,29997,2,7,40,F,49.69472963723477,0.49555099247091033,1393,0,0
240864970,01,2004,1,1425,14370,0,3,20,M,79.23066392881589,0.057494866529774126,556,0,0
107798319,01,2016,2,1737,47938,2,5,0,F,43.37303216974675,0.23545516769336072,1877,0,0
116481658,01,2018,1,1650,43482,0,0,0,F,38.30800821355236,0.49555099247091033,786,0,0
133108770,01,2013,1,1487,26516,1,4,24,M,55.74537987679671,0.49555099247091033,710,0,0
207427188,01,2014,1,1459,23726,1,0,30,F,60.96646132785763,0.09856262833675565,1146,0,0
217401181,01,2004,1,1554,11408,2,5,30,M,56.01368925393566,0.2026009582477755,443,0,0
237382735,01,2013,4,2876,15959,3,2,15,M,36.64065708418891,0.12320328542094455,799,0,0
157845312,01,2017,9,0,38515,2,0,0,M,38.87200547570158,0.11772758384668036,1646,0,0
90448356,01,2010,2,1390,21525,2,8,0,F,53.81245722108145,0.49555099247091033,499,0,0
86000214,01,2019,1,1666,51986,2,0,0,M,58.04517453798768,0.05201916495550993,1197,0,0
59825605,01,2009,1,3465,21152,2,8,0,M,44.32580424366872,0.49555099247091033,581,0,0
84498803,01,2013,1,1624,32953,1,6,39,F,66.40930869267625,0.49555099247091033,435,0,0
88484829,01,2010,1,3440,24119,2,4,0,M,34.94866529774127,0.49555099247091033,789,0,0
258463752,01,2008,1,1215,18571,0,9,30,M,50.91033538672142,0.49555099247091033,384,0,0
142782685,01,2014,1,1550,24798,1,0,49,F,73.51676933607118,0.2245037645448323,626,0,0
132010819,01,2015,1,1571,36541,1,0,10,M,28.670773442847366,0.06570841889117043,1999,0,0
244465554,01,2013,1,2157,32779,2,6,35,M,40.53661875427789,0.01642710472279261,607,0,0
34347959,01,2007,2,3611,21058,1,1,30,F,37.06776180698152,0.49555099247091033,939,0,0
249683320,01,2014,1,1683,40028,2,1,0,M,41.91649555099247,0.3203285420944558,1153,0,0
138820749,01,2015,1,3844,77998,2,0,0,M,39.60301163586585,0.25735797399041754,2330,0,0
146434878,01,2015,1,1646,34527,1,0,20,F,49.54688569472964,0.07118412046543464,768,0,0
52049204,01,2012,1,2030,43025,2,1,0,F,57.4757015742642,0.3750855578370979,824,0,0
140396599,01,2013,2,3848,40356,2,1,0,F,44.224503764544835,0.42984257357973993,921,0,0
236223090,01,2013,1,1251,23268,1,0,49,F,73.46748802190281,0.39698836413415467,467,0,0
279109635,01,2011,1,1616,30148,2,3,20,M,47.227926078028744,0.3586584531143053,625,0,0
265961307,01,2004,1,1800,21764,0,9,30,F,83.57837097878166,0.16427104722792607,824,0,0
36006391,01,2012,1,1269,23066,3,0,0,M,48.2299794661191,0.49555099247091033,2677,0,0
213214307,01,2014,1,1538,25311,1,3,0,F,34.535249828884325,0.33401779603011633,690,0,0
181701620,01,2014,2,3638,42883,2,1,10,M,66.22039698836413,0.49555099247091033,1248,0,0
157579397,01,2018,2,2775,36730,1,0,30,F,36.92539356605065,0.03559206023271732,967,0,0
41598419,01,2012,2,1500,25320,2,6,0,M,50.20396988364134,0.4079397672826831,1260,0,0
260390191,01,1996,1,1650,11201,0,4,25,M,51.252566735112936,0.23545516769336072,610,0,0
149388577,01,2012,2,3267,29948,0,1,10,M,40.70636550308008,0.4736481861738535,1188,0,0
238117246,01,2015,2,3331,28808,2,9,0,M,33.21286789869952,0.12046543463381246,649,0,0
83555449,01,2012,2,3546,31764,1,6,0,M,31.920602327173167,0.17522245037645448,887,0,0
43665561,01,2014,1,1648,34766,1,0,30,F,39.15126625598905,0.49555099247091033,960,0,0
98443584,01,2016,1,1573,48564,1,0,20,F,48.33127994524298,0.12320328542094455,2149,0,0
45829719,01,2015,1,2205,56433,1,0,30,F,71.24161533196441,0.3258042436687201,1888,0,0
188888700,01,2012,2,2709,34050,1,6,0,F,69.27310061601642,0.49555099247091033,723,0,0
159759391,01,2014,1,1559,48562,1,1,30,M,51.20602327173169,0.16427104722792607,1509,0,0
141719525,01,2016,2,3314,35942,1,2,11,F,60.030116358658454,0.49555099247091033,736,0,0
188208701,01,2013,1,1642,24784,2,3,20,M,34.78713210130048,0.4517453798767967,1289,0,0
100432276,01,2012,3,2487,25541,1,0,49,F,60.29295003422313,0.49555099247091033,385,0,0
181592928,01,2016,2,1369,42616,2,5,0,F,44.33127994524298,0.49555099247091033,942,1,191
154027740,01,2015,1,1660,34950,1,5,0,M,44.61327857631759,0.49555099247091033,825,0,0
183369787,01,2005,1,2919,26162,2,3,20,M,52.94729637234771,0.49555099247091033,330,0,0
229371129,01,2010,1,1725,32099,0,7,30,M,42.65845311430527,0.49555099247091033,763,0,0
247471128,01,2006,2,1654,16507,1,6,0,M,55.83846680355921,0.15879534565366188,937,0,0
177213840,01,2013,1,1314,33060,2,9,30,M,46.01779603011636,0.48459958932238195,1229,0,0
196857685,01,2015,1,2235,55622,1,5,0,M,39.238877481177276,0.4490075290896646,1688,0,0
37689598,01,2017,1,1499,58274,1,0,30,F,33.49486652977413,0.3613963039014374,1700,0,0
176239433,01,2007,1,1875,19586,0,9,30,M,37.07597535934291,0.06023271731690623,886,0,0
41931912,01,2010,1,2150,28296,1,2,15,M,38.16016427104723,0.49555099247091033,1497,0,0
89670754,01,2014,1,1815,49018,0,9,30,M,50.61190965092403,0.4736481861738535,1140,0,0
141784088,01,2002,2,2764,23521,2,1,0,F,75.1129363449692,0.49555099247091033,590,0,0
109037385,01,2009,1,1453,15273,2,5,30,F,41.1854893908282,0.1943874058863792,981,0,0
240287594,01,2007,2,1456,19388,2,4,0,F,41.98494182067078,0.3942505133470226,1255,1,587
282120606,01,2018,1,1614,66120,1,1,30,F,53.973990417522245,0.2655715263518138,1031,0,0
98394073,01,2017,1,1885,79522,2,0,0,M,35.0362765229295,0.188911704312115,2191,0,0
117442981,01,2015,2,1755,33501,2,1,0,M,79.93429158110882,0.3750855578370979,756,0,0
135697912,01,2008,2,1938,21111,2,7,0,M,36.955509924709105,0.06844626967830253,568,0,0
178098308,01,2014,1,1608,39413,2,0,0,F,46.718685831622174,0.49555099247091033,1526,0,0
102625211,01,2003,1,1637,13390,2,6,35,M,28.722792607802873,0.16427104722792607,613,0,0
241638740,01,2014,1,1647,34046,1,9,0,M,43.162217659137575,0.4928131416837782,1039,1,29997
243018552,01,2019,2,3534,45106,2,0,0,F,39.19507186858316,0.3750855578370979,1293,0,0
173902393,01,2018,1,1967,41762,2,5,30,F,34.50513347022587,0.49555099247091033,1542,0,0
195637442,01,2018,1,1511,40185,3,0,0,M,49.555099247091036,0.2464065708418891,3029,1,8133
49928115,01,2014,1,1520,37652,2,9,0,F,57.51403148528405,0.4188911704312115,1479,0,0
236202731,01,2013,1,1524,35200,2,3,20,F,72.85420944558521,0.47638603696098564,1459,0,0
249179463,01,2017,1,3546,81187,2,0,0,M,36.07939767282683,0.49555099247091033,1513,0,0
132726333,01,2017,1,1587,34710,1,1,8,F,28.008213552361397,0.14784394250513347,734,0,0
130292710,01,2015,1,1699,32849,2,7,40,M,46.217659137577,0.12867898699520877,806,0,0
164106863,01,1999,2,891,9270,2,9,30,M,72.77207392197126,0.28473648186173856,430,0,0
124994791,01,2013,2,1602,31965,2,1,0,F,69.38261464750171,0.49555099247091033,881,0,0
217939125,01,2013,2,3455,26942,2,3,20,M,35.41683778234086,0.49555099247091033,1184,0,0
102141762,01,2014,1,1953,41356,2,9,0,F,36.550308008213555,0.04654346338124572,1748,0,0
222321433,01,2015,1,4091,54101,2,9,10,M,52.473648186173854,0.4736481861738535,1135,0,0
86204737,01,2012,1,2302,29741,2,7,40,F,60.238193018480494,0.049281314168377825,1506,0,0
181586616,01,2012,1,1486,25138,1,0,30,F,48.492813141683776,0.49555099247091033,980,0,0
220987535,01,2014,1,1786,33880,2,2,15,F,36.95277207392197,0.49555099247091033,771,0,0
182777649,01,2018,2,2838,53242,2,9,0,F,40.78302532511978,0.04654346338124572,1135,0,0
281850717,01,2015,1,2205,57251,1,1,30,M,45.50581793292265,0.05201916495550993,1715,0,0
152791996,01,2017,1,2307,90039,1,0,30,F,43.9917864476386,0.2518822724161533,2755,0,0
38388971,01,2010,2,1819,23407,2,4,0,M,53.765913757700204,0.11772758384668036,600,0,0
86301748,01,2014,1,1814,42137,2,4,25,F,49.56605065023956,0.010951403148528405,842,0,0
169963199,01,2016,1,2320,57599,1,2,0,F,69.90554414784394,0.49555099247091033,1198,0,0
66380716,01,2017,1,1788,38331,1,0,25,F,30.483230663928815,0.49555099247091033,1213,0,0
121863357,01,2011,1,1948,27183,2,7,40,M,60.24640657084189,0.30937713894592744,1918,0,0
253646279,01,2018,1,2138,74126,2,9,30,F,70.74332648870636,0.31485284052019163,2357,0,0
231283911,01,2013,1,1466,31540,2,9,44,F,43.56741957563313,0.3586584531143053,779,0,0
83942586,01,2007,2,1890,13912,2,1,0,M,27.16769336071184,0.2053388090349076,996,0,0
231533138,01,2015,2,1660,35416,2,1,0,F,38.08350444900753,0.31211498973305957,0,0,0
181306620,01,2017,1,1669,45488,3,7,44,M,39.26899383983573,0.4736481861738535,1142,0,0
287598126,01,2012,1,3692,34321,2,7,0,M,54.992470910335385,0.32306639288158795,724,0,0
222156192,01,2015,1,2444,44704,2,0,0,M,40.6570841889117,0.32854209445585214,1395,0,0
46619778,01,2017,1,1530,36330,2,2,15,F,35.501711156741955,0.3723477070499658,949,0,0
101653795,01,2012,1,3089,30937,2,0,0,M,54.76249144421629,0.33675564681724846,1303,0,0
203383106,01,2016,1,1729,46349,1,7,35,M,49.50855578370979,0.17796030116358658,877,0,0
85707476,01,2017,1,1780,46234,1,0,20,F,37.7056810403833,0.2190280629705681,1607,2,1084
283490961,01,2019,2,2989,46785,1,0,0,M,36.407939767282684,0.04106776180698152,1039,0,0
202572332,01,2012,2,2947,28164,1,0,20,M,32.27926078028747,0.11225188227241616,1102,0,0
55369352,01,2014,1,2132,55429,1,6,0,M,41.55783709787816,0.49555099247091033,941,0,0
147177315,01,2014,1,1874,32631,1,1,0,M,45.52224503764545,0.48459958932238195,1020,0,0
258187240,01,2013,2,1428,32681,2,4,0,F,32.15605749486653,0.49555099247091033,686,0,0
59091935,01,2016,1,1727,25275,1,8,0,F,47.43052703627652,0.46269678302532513,635,0,0
66304347,01,2009,1,1654,29066,2,9,30,M,52.05749486652977,0.1861738535249829,1257,0,0
245090020,01,2011,3,7971,46721,1,0,0,M,67.59206023271732,0.49555099247091033,244,0,0
82481466,01,2017,1,1785,56092,1,1,30,F,37.34976043805612,0.05201916495550993,955,0,0
285257549,01,2016,1,1505,45198,2,9,44,F,39.42778918548939,0.49555099247091033,583,0,0
273713244,01,2016,2,1682,49151,2,4,0,F,30.521560574948666,0.05201916495550993,1544,0,0
233236000,01,2005,1,1625,12336,2,3,20,M,39.186858316221766,0.36960985626283366,766,0,0
146867289,01,2011,1,1716,30879,0,9,30,F,52.917180013689254,0.15058179329226556,655,0,0
126730539,01,2018,1,1650,38552,0,1,10,F,41.92470910335387,0.28473648186173856,980,0,0
254787750,01,2015,1,1507,39633,2,2,15,M,41.57700205338809,0.4271047227926078,951,0,0
268665399,01,2018,1,1701,56247,2,5,30,M,51.26078028747433,0.17522245037645448,973,0,0
261717113,01,2019,1,2215,63117,2,7,40,F,71.37303216974675,0.49555099247091033,496,0,0
43010008,01,2009,1,1780,30120,1,0,30,M,76.42436687200548,0.49555099247091033,1333,0,0
212665167,01,2018,9,3014,37861,1,0,0,F,30.56536618754278,0.14510609171800137,993,0,0
268540591,01,2018,1,2595,98560,2,9,20,F,48.26283367556468,0.49555099247091033,1812,0,0
123085143,01,2019,2,2932,35426,0,9,30,M,41.19644079397673,0.10403832991101986,916,0,0
138087852,01,2019,1,2712,93527,2,8,35,M,51.83572895277207,0.03559206023271732,1745,0,0
66693515,01,2009,2,1840,20335,2,1,0,F,57.28405201916495,0.11498973305954825,489,0,0
150309337,01,2011,1,1581,26944,2,0,0,M,31.279945242984258,0.33401779603011633,1393,0,0
46058067,01,2008,1,1662,17818,1,6,30,M,35.069130732375086,0.2190280629705681,386,0,0
36995825,01,2014,1,1395,23912,2,5,30,F,32.49007529089665,0.28473648186173856,840,0,0
234194048,01,2018,1,1592,42818,1,0,30,F,46.98973305954826,0.49555099247091033,1449,0,0
228397633,01,1999,1,1719,8824,1,7,0,M,66.63928815879535,0.47638603696098564,1491,0,0
80597137,01,2012,2,2754,22599,2,6,30,M,45.49486652977413,0.13963039014373715,1046,0,0
209688870,01,2016,2,3502,37289,1,3,21,F,26.46132785763176,0.22176591375770022,1142,0,0
207807430,01,2016,1,1600,24530,1,2,0,F,38.43668720054757,0.34223134839151265,711,0,0
203504357,01,2018,1,2796,51494,1,8,40,M,63.520876112251884,0.49555099247091033,884,0,0
98212940,01,2013,1,1548,35795,2,5,30,M,52.271047227926076,0.4106776180698152,835,0,0
285538674,01,2008,1,5494,30914,2,0,0,M,49.99041752224504,0.05475701574264202,910,0,0
100289123,01,2013,1,4636,43454,2,0,0,M,27.709787816564,0.49555099247091033,1472,2,1001
98729331,01,2013,1,2117,34611,2,5,30,M,37.73579739904175,0.4544832306639288,870,0,0
275752460,01,2019,1,1936,61489,2,0,0,M,41.73305954825462,0.49555099247091033,1064,0,0
214069751,01,2009,1,2059,29932,0,6,30,M,45.445585215605746,0.2792607802874743,803,0,0
147425503,01,2014,1,1463,42534,1,1,30,F,58.04243668720055,0.2929500342231348,1522,0,0
104921659,01,2013,2,2797,29441,2,4,10,F,41.26488706365503,0.49555099247091033,582,0,0
38094673,01,2014,1,960,50113,2,9,10,M,47.24435318275154,0.07118412046543464,1166,0,0
254751701,01,2015,1,2116,44813,2,5,30,M,41.921971252566735,0.28199863107460643,935,0,0
146540466,01,2011,1,1850,21349,2,9,0,M,71.22792607802874,0.1834360027378508,1034,0,0
254581108,01,2018,2,1514,41942,2,8,0,F,36.53388090349076,0.49555099247091033,1110,0,0
272089866,01,2013,2,1685,26325,2,1,0,F,72.15879534565366,0.17796030116358658,838,0,0
126952382,01,2017,1,1542,36544,1,1,30,M,52.8952772073922,0.3203285420944558,1162,0,0
175219406,01,2014,1,1435,29375,1,2,0,M,27.95071868583162,0.35044490075290896,1614,0,0
130763589,01,2013,1,1582,23849,2,3,20,M,27.43874058863792,0.49555099247091033,867,0,0
244820664,01,2017,1,3585,88741,1,4,0,M,35.50444900752909,0.49555099247091033,2985,0,0
185034851,01,2015,1,1446,40979,1,4,0,M,34.4394250513347,0.46269678302532513,965,0,0
123191565,01,2012,1,1151,22504,1,3,21,M,65.59069130732375,0.09582477754962354,790,0,0
98672059,01,2019,1,1717,43955,1,0,0,M,57.14715947980835,0.04654346338124572,671,0,0
222719836,01,2011,2,1572,25101,2,7,0,M,55.63860369609856,0.4736481861738535,777,0,0
139740164,01,2012,1,1488,27114,2,0,0,M,27.854893908281998,0.33675564681724846,1433,1,721
175626208,01,2018,1,2611,54655,2,9,30,M,71.50444900752909,0.4517453798767967,2495,0,0
241622475,01,2018,1,1531,56033,2,0,0,F,35.110198494182065,0.37782340862423,1437,0,0
281686418,01,1999,2,2696,13368,2,2,0,M,83.53456536618754,0.2737850787132101,993,0,0
137429236,01,2011,1,1531,19960,2,4,0,M,54.63107460643395,0.14510609171800137,675,0,0
223289982,01,2018,2,3486,44517,2,0,0,M,32.83504449007529,0.49555099247091033,2901,0,0
97010352,01,2014,1,2057,47685,1,3,20,M,36.16974674880219,0.49555099247091033,1169,0,0
186128214,01,2014,1,1521,33065,1,1,0,M,41.48665297741273,0.32306639288158795,905,0,0
162211928,01,2012,1,1185,18163,1,0,10,F,34.072553045859,0.35592060232717315,1076,0,0
114194515,01,2014,1,1829,45118,1,0,25,F,38.261464750171115,0.0027378507871321013,1704,0,0
52538128,01,2009,1,1456,20430,2,1,0,M,48.9719370294319,0.23819301848049282,656,0,0
37543452,01,2007,1,1936,23866,2,7,40,F,52.596851471594796,0.49555099247091033,569,0,0
194524902,01,2013,1,1585,22309,1,0,0,F,42.80355920602327,0.4517453798767967,662,0,0
59281475,01,2015,1,2134,36963,2,0,0,F,26.275154004106778,0.49555099247091033,1116,5,39231
39635599,01,2015,1,1723,38336,1,5,0,M,44.9637234770705,0.17796030116358658,810,0,0
220785723,01,2016,2,3135,48254,0,9,30,F,33.05681040383299,0.49555099247091033,771,0,0
68588070,01,2016,1,1814,37904,2,0,0,M,56.257357973990416,0.49555099247091033,968,0,0
141347500,01,2013,1,1472,40533,0,1,12,M,57.94113620807666,0.49555099247091033,982,0,0
73148192,01,2018,2,3059,34995,2,0,0,M,65.22381930184805,0.49555099247091033,1634,4,205
63972918,01,2008,1,1527,18444,1,4,0,F,24.383299110198493,0.49555099247091033,1056,0,0
144768568,01,2011,1,1912,28466,2,2,0,M,51.630390143737166,0.49555099247091033,935,0,0
225878085,01,2018,2,5772,81556,2,1,10,F,47.2498288843258,0.33401779603011633,2702,0,0
265870386,01,2015,2,1702,34327,2,2,0,M,29.927446954141,0.405201916495551,1060,0,0
159611464,01,2014,2,2001,35445,1,8,0,M,38.39561943874059,0.49555099247091033,1337,0,0
157617649,01,2013,1,1510,40163,0,7,35,F,38.81724845995893,0.15879534565366188,1473,0,0
198744965,01,2015,9,3945,47563,1,0,0,F,40.23271731690623,0.08487337440109514,2020,0,0
150704800,01,2012,1,1631,26922,1,0,25,F,42.06707734428473,0.49555099247091033,944,0,0
59299828,01,2011,1,1795,23779,2,9,30,F,38.091718001368925,0.4544832306639288,806,0,0
113994342,01,2008,2,1600,17013,2,9,0,M,60.73921971252567,0.09034907597535935,497,0,0
171260427,01,2015,1,1498,37832,1,0,20,F,43.624914442162904,0.49555099247091033,1642,0,0
278129997,01,2018,2,4888,93326,2,1,10,M,60.2135523613963,0.49555099247091033,4101,0,0
157849192,01,2018,2,3401,53788,2,7,40,M,71.24982888432581,0.49555099247091033,1824,0,0
76272534,01,2012,1,2068,37550,1,0,30,M,39.95619438740589,0.49555099247091033,1873,0,0
203827582,01,2019,1,1967,75946,1,1,30,F,38.12731006160164,0.05475701574264202,958,0,0
149732759,01,2010,1,1868,26790,2,2,15,M,66.03969883641342,0.1806981519507187,1212,0,0
92023909,01,2013,2,2783,27035,1,0,25,M,34.24503764544832,0.12867898699520877,911,0,0
64548248,01,2013,1,1777,34129,2,8,30,F,36.07118412046543,0.29021218343600275,960,0,0
122869054,01,2017,1,1612,47485,1,1,30,M,50.68856947296372,0.04380561259411362,802,0,0
199232749,01,2012,1,1602,27607,2,3,0,F,32.2984257357974,0.49555099247091033,691,2,525
105998235,01,2018,1,1852,36844,1,0,0,M,47.99452429842574,0.49555099247091033,1239,0,0
83435710,01,2010,1,3331,21204,2,1,0,M,25.998631074606433,0.2053388090349076,780,0,0
191574750,01,2017,1,1543,50689,1,0,30,M,38.96235455167693,0.44353182751540043,1508,0,0
164830012,01,2005,9,0,13194,2,0,0,F,21.8507871321013,0.49555099247091033,1207,0,0
227972471,01,2014,1,1825,55003,0,5,30,M,46.17932922655715,0.49555099247091033,972,0,0
139269463,01,2016,2,4047,37120,2,3,20,M,41.31690622861054,0.49555099247091033,613,0,0
231042462,01,2013,1,1580,33327,2,8,35,M,40.29295003422313,0.49555099247091033,555,0,0
211835956,01,2009,9,0,18056,3,0,0,M,35.389459274469544,0.49555099247091033,722,0,0
221999981,01,2018,2,3361,55550,1,0,0,M,47.42505133470226,0.02190280629705681,2242,0,0
148922881,01,2018,1,1872,59018,2,0,0,F,28.449007529089666,0.14236824093086928,2229,0,0
84527701,01,2013,1,1437,25894,2,0,0,M,67.31006160164272,0.1971252566735113,691,0,0
203489059,01,2012,1,1538,22775,1,1,30,F,35.723477070499655,0.05201916495550993,839,0,0
124282383,01,2006,2,2616,28610,2,7,0,F,58.62286105407255,0.49555099247091033,999,0,0
241456627,01,2005,2,1719,21898,2,1,0,F,49.374401095140314,0.2737850787132101,726,0,0
137400750,01,2014,1,1595,29928,0,4,25,M,48.8952772073922,0.49555099247091033,861,0,0
216317095,01,2018,2,3433,50015,2,9,0,F,62.4394250513347,0.459958932238193,3433,0,0
257641304,01,2013,1,2184,51532,2,5,30,F,38.67488021902806,0.34223134839151265,984,0,0
144566441,01,2018,1,1437,44433,0,2,13,F,37.05681040383299,0.216290212183436,843,0,0
187025845,01,2017,1,2602,66650,1,0,20,F,46.217659137577,0.49555099247091033,1626,0,0
212753969,01,2014,1,1872,56894,0,4,25,F,68.0848733744011,0.49555099247091033,1386,0,0
162683942,01,2019,2,3992,56239,2,0,0,M,39.73990417522245,0.37782340862423,1365,0,0
83132277,01,2008,1,3467,21502,2,0,0,M,57.3305954825462,0.2683093771389459,576,0,0
111029269,01,2012,1,2613,53466,2,0,0,M,29.467488021902806,0.49555099247091033,1441,1,116
191411936,01,2017,1,1711,50540,1,1,30,F,62.17932922655715,0.49555099247091033,1178,0,0
109870764,01,2014,1,2240,36749,1,0,30,F,34.35455167693361,0.49555099247091033,985,0,0
185375989,01,2018,9,0,61655,2,0,0,F,69.82614647501711,0.4736481861738535,2591,0,0
240529664,01,2016,1,1728,57049,2,9,30,M,51.57563312799452,0.49555099247091033,1383,0,0
196711143,01,2016,4,3182,51853,2,2,15,M,40.14784394250513,0.4517453798767967,1997,0,0
273939526,01,2015,1,1429,42899,1,0,30,M,66.42573579739904,0.49555099247091033,1186,0,0
109107040,01,2010,1,1942,19328,2,4,25,M,34.4476386036961,0.038329911019849415,812,0,0
228198835,01,2018,1,1826,80984,0,6,30,M,41.724845995893226,0.16427104722792607,1467,0,0
208372017,01,2013,1,2399,42184,1,0,15,F,43.72073921971253,0.4380561259411362,1176,0,0
49669443,01,2014,1,1974,35154,1,0,30,F,42.15468856947297,0.49555099247091033,884,0,0
270314486,01,2004,1,1691,13568,2,2,15,F,45.21834360027378,0.24093086926762491,683,0,0
185007142,01,2011,1,4348,37005,3,0,0,M,53.14168377823409,0.3203285420944558,1041,0,0
81154718,01,2005,2,2738,11218,2,5,30,F,62.98699520876112,0.49555099247091033,763,0,0
169052382,01,2010,2,1464,21317,2,2,0,M,77.56878850102669,0.030116358658453114,588,0,0
59878643,01,2014,1,2514,49852,2,7,40,M,66.20670773442848,0.038329911019849415,1057,0,0
99903581,01,2017,1,2017,56750,0,2,13,F,48.459958932238195,0.07939767282683094,945,0,0
195437304,01,2019,1,1548,42211,1,0,0,F,30.28062970568104,0.49555099247091033,2024,0,0
166550814,01,2016,1,2669,71191,0,1,12,F,54.119096509240244,0.49555099247091033,3502,0,0
287408525,01,2017,1,2138,65025,2,9,10,F,41.01300479123888,0.49555099247091033,1497,0,0
106252348,01,2018,1,2000,40182,3,0,0,M,27.20328542094456,0.49555099247091033,2884,0,0
69748313,01,2008,1,2955,18450,2,0,0,M,65.15811088295688,0.1943874058863792,678,0,0
279128775,01,2015,1,1781,37298,1,0,25,F,37.33607118412046,0.4079397672826831,1590,0,0
215974985,01,2006,1,2015,24570,1,9,0,M,76.25462012320328,0.49555099247091033,171,0,0
115918399,01,2004,1,2135,20251,1,9,35,M,64.00273785078713,0.2518822724161533,472,0,0
83563183,01,2016,2,3119,36993,2,2,15,M,47.63586584531143,0.03559206023271732,1427,0,0
